stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,level_id
NODE_D08_ELE2_S_BT,STADIUM ARMORY,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88624597,-76.97707212,10,3,STN_D08,1,D10_L1
NODE_D08_ELE1_S_TP,STADIUM ARMORY,TOP OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88591299,-76.9771588,10,3,STN_D08,1,D10_L1
NODE_D08_ELE1_S_BT,STADIUM ARMORY,BOTTOM OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88592292,-76.97715944,10,3,STN_D08,1,D10_L1
NODE_D07_MZ,POTOMAC AVE,CENTER MEZZANINE AREA,38.88120214,-76.98519761,10,3,STN_D07,1,D09_L2
NODE_D07_FG_UNPAID,POTOMAC AVE,UNPAID SIDE OF FAREGATE,38.88124086,-76.98514812,10,3,STN_D07,1,D09_L2
NODE_D07_FG_PAID,POTOMAC AVE,PAID SIDE OF FAREGATE,38.88124877,-76.98513811,10,3,STN_D07,1,D09_L1
NODE_D07_ESC3_TP,POTOMAC AVE,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88126232,-76.98536321,10,3,STN_D07,1,D08_L1
NODE_D07_ESC3_BT,POTOMAC AVE,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88126245,-76.9855248,10,3,STN_D07,1,D08_L1
NODE_D07_ESC2_TP,POTOMAC AVE,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88125518,-76.98502118,10,3,STN_D07,1,D09_L0
NODE_D07_ESC2_BT,POTOMAC AVE,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88125508,-76.98486957,10,3,STN_D07,1,D09_L1
NODE_D07_ESC1_BT,POTOMAC AVE,BOTTOM OF ESCALATOR BETWEEN STREET AND MEZZANINE,38.88104556,-76.98519766,10,3,STN_D07,1,D09_L1
NODE_D07_ELE2_TP,POTOMAC AVE,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88127185,-76.98498657,10,3,STN_D07,1,D08_L1
NODE_D07_ELE2_BT,POTOMAC AVE,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88127184,-76.98495873,10,3,STN_D07,1,D08_L0
NODE_D07_ELE1_TP,POTOMAC AVE,TOP OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88105388,-76.98511294,10,3,STN_D07,1,D09_L1
NODE_D07_ELE1_BT,POTOMAC AVE,BOTTOM OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88104552,-76.98511305,10,3,STN_D07,1,D09_L2
NODE_D06_MZ,EASTERN MARKET,CENTER PLATFORM AREA,38.88454324,-76.9960231,10,3,STN_D06,1,D08_L2
NODE_D06_FG_UNPAID,EASTERN MARKET,UNPAID SIDE OF FAREGATE,38.88458953,-76.99604172,10,3,STN_D06,1,D08_L2
NODE_D06_FG_PAID,EASTERN MARKET,PAID SIDE OF FAREGATE,38.88459835,-76.99604527,10,3,STN_D06,1,D08_L2
NODE_D06_ESC2_TP,EASTERN MARKET,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88467071,-76.99618553,10,3,STN_D06,1,D08_L1
NODE_D06_ESC2_BT,EASTERN MARKET,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88473282,-76.99633786,10,3,STN_D06,1,D08_L1
NODE_D06_ESC1_BT,EASTERN MARKET,BOTTOM OF ESCALATOR BETWEEN STREET AND MEZZANINE,38.8843264,-76.99601379,10,3,STN_D06,1,D08_L2
NODE_D06_ELE2_TP,EASTERN MARKET,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88457948,-76.99595062,10,3,STN_D06,1,D08_L1
NODE_D06_ELE2_BT,EASTERN MARKET,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88457257,-76.99595523,10,3,STN_D06,1,D08_L1
NODE_D06_ELE1_TP,EASTERN MARKET,TOP OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88424619,-76.99602467,10,3,STN_D06,1,D08_L1
NODE_D06_ELE1_BT,EASTERN MARKET,BOTTOM OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88425472,-76.9960456,10,3,STN_D06,1,D08_L2
NODE_D05_MZ,CAPITOL SOUTH,CENTER MEZZANINE AREA,38.8851239,-77.00605969,10,3,STN_D05,1,D07_L1
NODE_D05_FG_UNPAID,CAPITOL SOUTH,UNPAID SIDE OF FAREGATE,38.88509079,-77.00601812,10,3,STN_D05,1,D07_L1
NODE_D05_FG_PAID,CAPITOL SOUTH,PAID SIDE OF FAREGATE,38.88507961,-77.00600409,10,3,STN_D05,1,D07_L1
NODE_D05_ESC3_TP,CAPITOL SOUTH,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88506544,-77.0056856,10,3,STN_D05,1,D07_L1
NODE_D05_ESC3_BT,CAPITOL SOUTH,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88506542,-77.0055116,10,3,STN_D05,1,D07_L2
NODE_D05_ESC2_TP,CAPITOL SOUTH,TOP OF STAIRS BETWEEN MEZZANINE AND PLATFORM,38.88506553,-77.00589213,10,3,STN_D05,1,D07_L1
NODE_D05_ESC2_BT,CAPITOL SOUTH,BOTTOM OF STAIRS BETWEEN MEZZANINE AND PLATFORM,38.88506533,-77.0057813,10,3,STN_D05,1,D07_L2
NODE_D05_ESC1_BT,CAPITOL SOUTH,BOTTOM OF ESCALATOR/STAIRS BETWEEN STREET AND MEZZANINE,38.88536584,-77.00605956,10,3,STN_D05,1,D07_L1
NODE_D05_ELE2_TP,CAPITOL SOUTH,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88506586,-77.00610155,10,3,STN_D05,1,D07_L1
NODE_D05_ELE2_BT,CAPITOL SOUTH,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88506539,-77.00613012,10,3,STN_D05,1,D07_L2
NODE_D05_ELE1_TP,CAPITOL SOUTH,TOP OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88518265,-77.00615742,10,3,STN_D05,1,D07_L0
NODE_D05_ELE1_BT,CAPITOL SOUTH,BOTTOM OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88518313,-77.00614452,10,3,STN_D05,1,D07_L1
NODE_D04_MZ,FEDERAL CENTER SW,CENTER MEZZANINE AREA,38.88500349,-77.01594003,10,3,STN_D04,1,D06_L1
NODE_D04_FG_UNPAID,FEDERAL CENTER SW,UNPAID SIDE OF FAREGATE,38.8850474,-77.01589042,10,3,STN_D04,1,D06_L1
NODE_D04_FG_PAID,FEDERAL CENTER SW,PAID SIDE OF FAREGATE,38.88505352,-77.01588143,10,3,STN_D04,1,D06_L1
NODE_D04_ESC2_TP,FEDERAL CENTER SW,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88506711,-77.01611176,10,3,STN_D04,1,D06_L2
NODE_D04_ESC2_BT,FEDERAL CENTER SW,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88506714,-77.01628407,10,3,STN_D04,1,D06_L2
NODE_D04_ESC1_BT,FEDERAL CENTER SW,BOTTOM OF ESCALATOR BETWEEN STREET AND MEZZANINE,38.88487434,-77.01576969,10,3,STN_D04,1,D06_L1
NODE_D04_ELE2_TP,FEDERAL CENTER SW,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88507699,-77.01572386,10,3,STN_D04,1,D06_L1
NODE_D04_ELE2_BT,FEDERAL CENTER SW,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88507699,-77.01569464,10,3,STN_D04,1,D06_L2
NODE_D04_ELE1_TP,FEDERAL CENTER SW,TOP OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88490877,-77.01602031,10,3,STN_D04,1,D06_L0
NODE_D04_ELE1_BT,FEDERAL CENTER SW,BOTTOM OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88489891,-77.01602032,10,3,STN_D04,1,D06_L1
NODE_D03_F03_W_MZ,L'ENFANT PLAZA,CENTER MEZZANINE AREA,38.88483232,-77.02310893,10,3,STN_D03_F03,1,D04_L2
NODE_D03_F03_W_FG_UNPAID,L'ENFANT PLAZA,UNPAID SIDE OF FAREGATE,38.88480807,-77.02303016,10,3,STN_D03_F03,1,D04_L1
NODE_D03_F03_W_FG_PAID,L'ENFANT PLAZA,PAID SIDE OF FAREGATE,38.88480811,-77.02301834,10,3,STN_D03_F03,1,D04_L2
NODE_D03_F03_W_ESC3_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88484001,-77.02225333,10,3,STN_D03_F03,1,D03_F03_UL1
NODE_D03_F03_W_ESC3_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88483997,-77.02206572,10,3,STN_D03_F03,1,D03_F03_UL1
NODE_D03_F03_W_ESC2_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88483999,-77.02284018,10,3,STN_D03_F03,1,D04_L2
NODE_D03_F03_W_ESC2_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88484102,-77.02264857,10,3,STN_D03_F03,1,D04_L2
NODE_D03_F03_W_ESC1_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN STREET AND MEZZANINE,38.88474505,-77.02354303,10,3,STN_D03_F03,1,D04_L1
NODE_D03_F03_W_ELE1_TP,L'ENFANT PLAZA,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88484763,-77.02250777,10,3,STN_D03_F03,1,D03_F03_UL1
NODE_D03_F03_W_ELE1_BT,L'ENFANT PLAZA,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88484759,-77.02248552,10,3,STN_D03_F03,1,D03_F03_L0
NODE_D03_F03_N_MZ,L'ENFANT PLAZA,CENTER MEZZANINE AREA,38.8858819,-77.02191105,10,3,STN_D03_F03,1,D05_L1
NODE_D03_F03_N_FG_UNPAID,L'ENFANT PLAZA,UNPAID SIDE OF FAREGATE,38.88585167,-77.02196028,10,3,STN_D03_F03,1,D05_L1
NODE_D03_F03_N_FG_PAID,L'ENFANT PLAZA,PAID SIDE OF FAREGATE,38.88584253,-77.02196035,10,3,STN_D03_F03,1,D05_L1
NODE_D03_F03_N_ESC7_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88543878,-77.02182873,10,3,STN_D03_F03,1,D04_L1
NODE_D03_F03_N_ESC7_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88532877,-77.02182894,10,3,STN_D03_F03,1,D04_L1
NODE_D03_F03_N_ESC6_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88543803,-77.02199196,10,3,STN_D03_F03,1,D04_L1
NODE_D03_F03_N_ESC6_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88532867,-77.02199187,10,3,STN_D03_F03,1,D04_L0
NODE_D03_F03_N_ESC5_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88559825,-77.02182911,10,3,STN_D03_F03,1,D05_L2
NODE_D03_F03_N_ESC5_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88548994,-77.02182911,10,3,STN_D03_F03,1,D05_L2
NODE_D03_F03_N_ESC4_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88559784,-77.02199222,10,3,STN_D03_F03,1,D05_L2
NODE_D03_F03_N_ESC4_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88548984,-77.02199204,10,3,STN_D03_F03,1,D05_L2
NODE_D03_F03_N_ESC3_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.885761,-77.02182939,10,3,STN_D03_F03,1,D05_L1
NODE_D03_F03_N_ESC3_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88564988,-77.02182928,10,3,STN_D03_F03,1,D05_L2
NODE_D03_F03_N_ESC2_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.8857609,-77.02199232,10,3,STN_D03_F03,1,D05_L1
NODE_D03_F03_N_ESC2_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88564977,-77.02199221,10,3,STN_D03_F03,1,D05_L1
NODE_D03_F03_N_ESC1_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN STREET AND MEZZANINE,38.88618685,-77.02175387,10,3,STN_D03_F03,1,D05_L1
NODE_D03_F03_N_ELE3_TP,L'ENFANT PLAZA,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88595848,-77.02179978,10,3,STN_D03_F03,1,D03_F03_L1
NODE_D03_F03_N_ELE3_BT,L'ENFANT PLAZA,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88594894,-77.02179977,10,3,STN_D03_F03,1,D03_F03_UL1
NODE_D03_F03_N_ELE2_TP,L'ENFANT PLAZA,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88595866,-77.02202412,10,3,STN_D03_F03,1,D03_F03_UL1
NODE_D03_F03_N_ELE2_BT,L'ENFANT PLAZA,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88594802,-77.0220232,10,3,STN_D03_F03,1,D03_F03_L1
NODE_D03_F03_N_ELE1_TP,L'ENFANT PLAZA,TOP OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.8859861,-77.02209296,10,3,STN_D03_F03,1,D05_L0
NODE_D03_F03_N_ELE1_BT,L'ENFANT PLAZA,BOTTOM OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.8859771,-77.02209329,10,3,STN_D03_F03,1,D05_L1
NODE_D03_F03_E_UNPAID,L'ENFANT PLAZA,UNPAID SIDE OF FAREGATE,38.8848751,-77.02110346,10,3,STN_D03_F03,1,D03_F03_UL1
NODE_D03_F03_E_PAID,L'ENFANT PLAZA,PAID SIDE OF FAREGATE,38.8848751,-77.02111703,10,3,STN_D03_F03,1,D03_F03_L1
NODE_D03_F03_E_MZ,L'ENFANT PLAZA,CENTER MEZZANINE AREA,38.88483945,-77.02105942,10,3,STN_D03_F03,1,D03_F03_L1
NODE_D03_F03_E_ESC3_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88484085,-77.02158532,10,3,STN_D03_F03,1,D03_F03_UL1
NODE_D03_F03_E_ESC3_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88484052,-77.02175564,10,3,STN_D03_F03,1,D03_F03_L1
NODE_D03_F03_E_ESC2_TP,L'ENFANT PLAZA,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88484049,-77.02128618,10,3,STN_D03_F03,1,D03_F03_UL1
NODE_D03_F03_E_ESC2_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88484076,-77.0214714,10,3,STN_D03_F03,1,D03_F03_L1
NODE_D03_F03_E_ESC1_BT,L'ENFANT PLAZA,BOTTOM OF ESCALATOR BETWEEN STREET AND MEZZANINE,38.88461876,-77.02086582,10,3,STN_D03_F03,1,D03_F03_UL1
NODE_D02_S_MZ,SMITHSONIAN,CENTER MEZZANINE AREA,38.88769561,-77.02837229,50,3,STN_D02,1,D03_F03_L2
NODE_D02_S_FG2_UNPAID,SMITHSONIAN,UNPAID SIDE OF FAREGATE,38.88772563,-77.02850044,50,3,STN_D02,1,D02_L2
NODE_D02_S_FG2_PAID,SMITHSONIAN,PAID SIDE OF FAREGATE,38.88772784,-77.02848919,50,3,STN_D02,1,D02_L1
NODE_D02_S_FG1_UNPAID,SMITHSONIAN,UNPAID SIDE OF FAREGATE,38.88772429,-77.02833114,50,3,STN_D02,1,D03_F03_L1
NODE_D02_S_FG1_PAID,SMITHSONIAN,PAID SIDE OF FAREGATE,38.88773344,-77.02833094,50,3,STN_D02,1,D03_F03_L1
NODE_D02_S_ESC5_TP,SMITHSONIAN,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88793865,-77.02853274,50,3,STN_D02,1,D02_L1
NODE_D02_S_ESC5_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88806306,-77.02857249,50,3,STN_D02,1,D02_L1
NODE_D02_S_ESC4_TP,SMITHSONIAN,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88796914,-77.02837649,50,3,STN_D02,1,D03_F03_L1
NODE_D02_S_ESC4_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88809355,-77.02841623,50,3,STN_D02,1,D03_F03_UL1
NODE_D02_S_ESC3_TP,SMITHSONIAN,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88777912,-77.02848178,50,3,STN_D02,1,D03_F03_UL1
NODE_D02_S_ESC3_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88789776,-77.02851968,50,3,STN_D02,1,D03_F03_L1
NODE_D02_S_ESC2_TP,SMITHSONIAN,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88780973,-77.02832574,50,3,STN_D02,1,D03_F03_L1
NODE_D02_S_ESC2_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88792822,-77.02836359,50,3,STN_D02,1,D03_F03_L2
NODE_D02_S_ESC1_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN STREET AND MEZZANINE,38.88736407,-77.0283703,50,3,STN_D02,1,D03_F03_L2
NODE_D02_S_ELE2_TP,SMITHSONIAN,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88776079,-77.02828077,50,3,STN_D02,1,D03_F03_L1
NODE_D02_S_ELE2_BT,SMITHSONIAN,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88777028,-77.02828399,50,3,STN_D02,1,D03_F03_L2
NODE_D02_S_ELE1_TP,SMITHSONIAN,TOP OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88773941,-77.02854768,50,3,STN_D02,1,D03_F03_L1
NODE_D02_S_ELE1_LL_BT,SMITHSONIAN,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.88774719,-77.02854333,50,3,STN_D02,1,D02_L1
NODE_D02_S_ELE1_BT,SMITHSONIAN,BOTTOM OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.88773916,-77.02853999,50,3,STN_D02,1,D03_F03_L1
NODE_D02_N_MZ,SMITHSONIAN,CENTER MEZZANINE AREA,38.88904077,-77.02880161,50,3,STN_D02,1,D03_F03_L1
NODE_D02_N_FG_UNPAID,SMITHSONIAN,UNPAID SIDE OF FAREGATE,38.88899702,-77.02884363,50,3,STN_D02,1,D03_F03_L1
NODE_D02_N_FG_PAID,SMITHSONIAN,PAID SIDE OF FAREGATE,38.88898815,-77.02884079,50,3,STN_D02,1,D03_F03_L1
NODE_D02_N_ESC5_TP,SMITHSONIAN,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88891981,-77.02868018,50,3,STN_D02,1,D03_F03_L2
NODE_D02_N_ESC5_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88880238,-77.02864267,50,3,STN_D02,1,D03_F03_L1
NODE_D02_N_ESC4_TP,SMITHSONIAN,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88876028,-77.02862922,50,3,STN_D02,1,D03_F03_L2
NODE_D02_N_ESC4_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88863708,-77.02858986,50,3,STN_D02,1,D03_F03_L1
NODE_D02_N_ESC3_TP,SMITHSONIAN,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88872979,-77.02878547,50,3,STN_D02,1,D03_F03_L1
NODE_D02_N_ESC3_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.8886066,-77.02874612,50,3,STN_D02,1,D03_F03_L2
NODE_D02_N_ESC2_TP,SMITHSONIAN,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88888932,-77.02883644,50,3,STN_D02,1,D03_F03_L1
NODE_D02_N_ESC2_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.88877189,-77.02879893,50,3,STN_D02,1,D03_F03_L1
NODE_D02_N_ESC1_BT,SMITHSONIAN,BOTTOM OF ESCALATOR BETWEEN STREET AND MEZZANINE,38.8890745,-77.02862958,50,3,STN_D02,1,D03_F03_L1
NODE_D01_MZ,FEDERAL TRIANGLE,CENTER MEZZANINE AREA,38.8938264,-77.02817199,10,3,STN_D01,1,D02_L1
NODE_D01_FG2_UNPAID,FEDERAL TRIANGLE,UNPAID SIDE OF FAREGATE,38.89379056,-77.02813006,10,3,STN_D01,1,D02_L2
NODE_D01_FG2_PAID,FEDERAL TRIANGLE,PAID SIDE OF FAREGATE,38.89377918,-77.02813006,10,3,STN_D01,1,D02_L1
NODE_D01_FG1_UNPAID,FEDERAL TRIANGLE,UNPAID SIDE OF FAREGATE,38.89387533,-77.02817203,10,3,STN_D01,1,D02_L1
NODE_D01_FG1_PAID,FEDERAL TRIANGLE,PAID SIDE OF FAREGATE,38.8938867,-77.028172,10,3,STN_D01,1,D02_L0
NODE_D01_ESC4_TP,FEDERAL TRIANGLE,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.89398372,-77.02811935,10,3,STN_D01,1,D02_L2
NODE_D01_ESC4_BT,FEDERAL TRIANGLE,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.89411291,-77.02811908,10,3,STN_D01,1,D02_L1
NODE_D01_ESC3_TP,FEDERAL TRIANGLE,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.8936855,-77.02812998,10,3,STN_D01,1,D02_L2
NODE_D01_ESC3_BT,FEDERAL TRIANGLE,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.89353426,-77.02813024,10,3,STN_D01,1,D02_L1
NODE_D01_ESC2_TP,FEDERAL TRIANGLE,TOP OF ESCALATOR BETWEEN INTERMEDIATE PASSAGEWAY AND MEZZANINE,38.89382661,-77.02871634,10,3,STN_D01,1,D02_L2
NODE_D01_ESC2_BT,FEDERAL TRIANGLE,BOTTOM OF ESCALATOR BETWEEN INTERMEDIATE PASSAGEWAY AND MEZZANINE,38.89382648,-77.02854321,10,3,STN_D01,1,D02_L1
NODE_D01_ESC1_BT,FEDERAL TRIANGLE,BOTTOM OF ESCALATOR BETWEEN STREET AND INTERMEDIATE PASSAGEWAY,38.89382668,-77.02881444,10,3,STN_D01,1,D02_L2
NODE_D01_ELE2_TP,FEDERAL TRIANGLE,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.89389166,-77.02812949,10,3,STN_D01,1,D02_L1
NODE_D01_ELE2_BT,FEDERAL TRIANGLE,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.8938729,-77.02812953,10,3,STN_D01,1,D02_L1
NODE_D01_ELE1_TP,FEDERAL TRIANGLE,TOP OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.89377272,-77.02832424,10,3,STN_D01,1,D02_L2
NODE_D01_ELE1_BT,FEDERAL TRIANGLE,BOTTOM OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.89377305,-77.02831132,10,3,STN_D01,1,D02_L1
NODE_C15_S_MZ,HUNTINGTON,CENTER MEZZANINE AREA,38.7926265,-77.07583007,2,3,STN_C15,1,D02_L2
NODE_C15_S_FG_UNPAID,HUNTINGTON,UNPAID SIDE OF FAREGATE,38.79260615,-77.07563122,2,3,STN_C15,1,D02_L2
NODE_C15_S_FG_PAID,HUNTINGTON,PAID SIDE OF FAREGATE,38.79260407,-77.07561151,2,3,STN_C15,1,D02_L2
NODE_C15_S_ESC2_TP,HUNTINGTON,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.79267406,-77.07549048,2,3,STN_C15,1,D02_L2
NODE_C15_S_ESC2_BT,HUNTINGTON,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.79302231,-77.07543048,2,3,STN_C15,1,D01_L1
NODE_C15_S_ESC1_BT,HUNTINGTON,BOTTOM OF ESCALATOR BETWEEN STREET AND MEZZANINE,38.79262161,-77.07588307,2,3,STN_C15,1,D01_L3
NODE_C15_S_ELE2_TP,HUNTINGTON,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.79268424,-77.07545941,2,3,STN_C15,1,D02_L2
NODE_C15_S_ELE2_BT,HUNTINGTON,BOTTOM OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.79301009,-77.07540466,2,3,STN_C15,1,D02_L2
NODE_C15_S_ELE1_TP,HUNTINGTON,TOP OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.79253922,-77.07584879,2,3,STN_C15,1,D02_L2
NODE_C15_S_ELE1_BT,HUNTINGTON,BOTTOM OF ELEVATOR BETWEEN STREET AND MEZZANINE,38.79255539,-77.07584654,2,3,STN_C15,1,D02_L1
NODE_C15_PLATFORM,HUNTINGTON,CENTER PLATFORM AREA,38.79405012,-77.07521874,2,3,STN_C15,1,D01_L3
NODE_C15_N_MZ,HUNTINGTON,CENTER MEZZANINE AREA,38.7945492,-77.07517829,2,3,STN_C15,1,D01_L3
NODE_C15_N_FG_UNPAID,HUNTINGTON,UNPAID SIDE OF FAREGATE,38.79452601,-77.07522018,2,3,STN_C15,1,D01_L1
NODE_C15_N_FG_PAID,HUNTINGTON,PAID SIDE OF FAREGATE,38.79451055,-77.07522277,2,3,STN_C15,1,D01_L2
NODE_C15_N_ESC2_TP,HUNTINGTON,TOP OF STAIRS BETWEEN MEZZANINE AND PLATFORM,38.79407025,-77.07524402,2,3,STN_C15,1,D01_L2
NODE_C15_N_ESC2_BT,HUNTINGTON,BOTTOM OF STAIRS BETWEEN MEZZANINE AND PLATFORM,38.79424799,-77.07522615,2,3,STN_C15,1,D01_L2
NODE_C15_N_ESC1_TP,HUNTINGTON,TOP OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.79421974,-77.07523191,2,3,STN_C15,1,D01_L2
NODE_C15_N_ESC1_BT,HUNTINGTON,BOTTOM OF ESCALATOR BETWEEN MEZZANINE AND PLATFORM,38.79444732,-77.07519396,2,3,STN_C15,1,D01_L0
NODE_C15_N_ELE1_TP,HUNTINGTON,TOP OF ELEVATOR BETWEEN MEZZANINE AND PLATFORM,38.79407309,-77.07527175,2,3,STN_C15,1,D01_L2
